gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5
CG5370	176.92125424532	276.158025966801	249.747740428848	322.394824614845	275.300234433867	262.744327669188	206.156019881485	183.361062199847	214.151424978523	199.988947979191	198.744553883004	261.408863067502
CG5372	131.111286628228	75.4964387535141	94.731901541977	113.786408687592	83.8284450871292	103.133287496317	100.56391213731	56.626210385247	87.1546497005615	92.1001734114694	43.8786677404035	117.633988380376
CG5373	426.506595055683	395.362929261824	429.164220621987	385.21440441112	392.469538362468	394.116491503782	354.487790284018	361.329151982052	440.753514199983	405.240763010465	392.326911561255	398.648516177941
CG5377	161.124713687702	103.310916189019	160.757166253052	151.715211583456	160.036122439065	139.966604459287	140.789476992234	161.789172529277	164.348768006773	115.783075145847	160.028082347354	139.418060302668
CG5382	401.232130163494	399.336426038324	370.315615118637	355.582527148726	341.981952116811	405.166486592673	409.797941959538	490.760490005474	463.16470983727	418.397930640675	443.948873608788	355.080372333357
CG5392	745.596714319564	522.514826109847	608.580700815125	595.008095428868	656.338621193546	701.060799528533	671.264113516544	598.619938358325	617.552946449693	757.852855500091	578.165974932375	529.352947711692
CG5393	319.090119263881	234.436309813544	295.678359358292	277.354371176006	315.309265043634	198.899911600039	269.008464967304	269.648620882129	351.108731650834	242.091884395862	227.136633009147	220.019126415148
CG5397	281.178421925598	170.860361389532	195.205130450134	182.532363936346	148.604970836274	103.133287496317	261.466171557006	382.901041652622	328.697536013546	178.937479770855	87.757335480807	193.878240108398
CG5405	465.997946449728	415.230413144327	434.905547988167	308.171523528896	283.87359813596	335.183184363029	429.910724387	455.706169290797	515.457499657607	263.143352604198	240.042123521031	252.695234298586
CG5410	671.35297369876	699.33543266413	696.135943149376	571.302593618953	616.329590583779	531.627541498871	626.010353054755	684.907497040606	717.158260393192	621.018312145908	521.381816680088	538.066576480609
CG5411	203.775373193271	178.807354942533	233.959090171852	216.905341560723	214.334092552319	163.294371869168	165.930455026561	218.415382914524	199.210627886998	173.674612718771	193.582357678251	139.418060302668
CG5412	410.710054498065	385.429187320572	562.650081885682	488.33333728425	347.697527918206	383.06649641489	372.086474908047	426.044820993763	453.20417844292	442.080832375053	531.706209089595	435.681438445837
CG5433	380.696627438591	383.442438932321	453.564861928253	431.440132940454	395.327326263166	476.377566054415	434.938919993866	490.760490005474	495.536436868907	410.503630062549	384.583617254125	348.54515075667
CG5434	943.053471289788	899.997019877418	894.211737282601	763.317158279265	710.6365913068	831.205186131028	1003.12502356967	1024.66475935209	993.563006586401	1018.36477457825	869.830060500939	646.986936092068
CG5439	97.9385514572309	170.860361389532	71.7665920772553	90.0809068776772	121.932283763097	189.077693743247	326.832714446257	156.396200111635	139.447439520898	163.148878614603	149.703689937847	182.986204147252
CG5444	857.752152278651	784.765613358896	871.246427817879	888.956317871815	926.875875792917	805.421864256949	736.630656405796	706.479386711177	732.099057484717	842.058728333434	694.315389539326	980.283236503134
CG5445	440.723481557539	546.355806768852	483.706830600701	538.114891085072	532.50114549665	529.171987034672	351.973692480585	423.348334784942	410.871920016933	460.500867057347	513.638522372958	381.221258640108
CG5446	669.773319642998	627.812490687117	437.776211671257	694.571203030511	759.218985618659	962.577349965622	882.448329004895	736.140735008211	363.559395893771	805.218658968846	1133.10206694336	1150.19899749701
CG5447	309.61219492931	286.091767908053	275.58371357666	206.237865746261	221.954860287513	180.483253118554	346.945496873719	361.329151982052	378.500192985296	194.726080927107	121.311610811704	165.558946609418
CG5452	720.322249427375	623.838993910616	696.135943149376	698.127028301999	690.632076001917	556.183086140851	613.439864037591	590.530479731861	662.375337724268	565.758208099026	544.611699601478	559.850648402901
CG5460	265.38188136798	242.383303366545	261.230395161209	299.874597895426	283.87359813596	256.605441508693	248.895682539842	310.095914014448	328.697536013546	386.820728328171	247.785417828161	254.873641490815
CG5462	682.410552089092	864.235548888911	703.312602357102	733.685281016871	718.257359041993	564.777526765544	573.214299182667	682.211010831785	752.020120273417	444.712265901095	462.016560325425	498.855247020484
CG5465	341.205276044546	397.349677650074	393.280924583359	410.105181311531	388.659154494872	402.710932128475	357.00188808745	339.757262311482	413.36205286552	521.023838156312	500.733031861075	527.174540519463
CG5466	442.303135613301	421.190658309078	574.132736618042	497.815538008216	447.720104442622	454.277575876633	563.157907968936	442.223738246691	602.612149358168	426.292231218801	320.056164694708	313.690635681003
CG5467	1014.13790379907	965.55971668968	994.684966190758	628.195797962749	703.015823571606	632.305274530989	955.357165304445	895.233421328667	1103.12885192425	623.64974567195	518.800718577712	681.841451167735
CG5469	780.349103546323	659.600464899123	818.13914968071	758.576057917282	766.839753353852	745.260779884098	703.94738496117	814.338835064028	674.826001967205	705.224184979251	691.734291436949	575.099498748505
CG5473	248.005686754601	184.767600107284	225.347099122582	190.829289569816	185.756213545343	222.22767900992	236.325193522678	210.32592428806	251.503417707335	221.040416187526	216.812240599641	191.699832916168
CG5475	173.761946133797	162.91336783653	180.851812034683	155.271036854944	156.225738571468	174.344366958059	115.648498957906	188.75403461749	169.329033703948	194.726080927107	98.0817278903137	117.633988380376
CG5479	388.5948977174	280.131522743302	360.268292227822	386.399679501615	361.986467421694	391.660937039584	470.136289241924	474.581572752546	448.223912745745	321.034890177122	376.840322946995	335.474707603295
CG5483	217.992259695127	206.621832378038	185.157807559319	136.306635407012	109.548536193407	88.3999607111286	203.641922078053	167.18214494692	283.875144738972	57.8915375729236	72.2707468665469	135.06124591821
CG5484	679.251243977569	780.792116582395	766.467203385087	637.677998686715	611.566610749283	773.499656222375	739.144754209228	771.195055722887	615.062813601106	665.752682088621	627.206838877532	535.88816928838
CG5488	69.5047784535187	71.5229419770133	77.5079194434357	78.2281559727197	62.8713338153469	54.0221982123564	50.281956068655	53.9297241764257	69.7237197604492	84.2058728333434	82.5951392760536	69.7090301513339
CG5489	124.792670405181	91.390425859517	114.826547323608	113.786408687592	100.975172491315	92.0832924074256	70.394738496117	99.7699897263875	136.957306672311	110.520208093763	105.825022197444	63.1738085746464
CG5490	394.913513940447	437.084645415081	470.788844026795	438.551783483429	464.866831846807	498.477556232197	407.283844156105	275.041593299771	343.638333105071	473.658034687557	407.813500175515	370.329222678962
CG5491	135.850248795514	135.098890401025	192.334466767044	151.715211583456	121.932283763097	162.066594637069	140.789476992234	102.466475935209	94.6250482463239	147.360277458351	180.676867166367	126.347617149293
CG5497	167.44332991075	150.992877507028	183.722475717774	156.456311945439	162.893910339762	152.244376780277	108.106205547608	191.450520826311	126.996775277961	136.834543354183	185.839063371121	137.239653110439
CG5504	480.214832951584	532.448568051099	602.839373448944	565.376218166474	512.496630191767	441.999803555643	492.763169472819	609.40588319361	552.809492386419	465.763734109431	614.301348365649	592.526756286339
CG5507	480.214832951584	500.660593839093	569.826741093407	303.430423166913	333.408588414718	421.12759060996	701.433287157737	771.195055722887	712.177994696017	347.349225437542	438.786677404035	265.765677451961
CG5508	342.784930100308	260.264038860799	337.3029827631	305.800973347904	347.697527918206	321.67763480994	346.945496873719	388.294014070265	358.579130196596	378.926427750045	276.177496954304	335.474707603295
CG5510	469.157254561251	468.872619627087	502.366144540787	485.962787103259	425.81039720394	493.566447303801	467.622191438491	517.725352093687	595.141750812406	497.340936421935	495.570835656322	344.188336372211
CG5515	775.610141379038	749.00414237039	851.151782036248	897.253243505285	911.63434032253	866.8107258619	975.469947731907	970.735035175663	936.28995106889	742.064254343839	730.450762972599	738.480038165694
CG5521	807.203222494274	866.222297277161	753.549216811181	766.872983550752	736.356682413078	709.655240153227	696.405091550871	698.389928084713	791.862245850816	736.801387291755	717.545272460716	745.015259742382
CG5524	360.161124713688	385.429187320572	340.17364644619	497.815538008216	489.634326986186	373.244278558098	289.121247394766	248.076731211558	366.049528742358	299.983421968786	289.082987466188	379.042851447878
CG5541	240.107416475792	218.542322707541	203.817121499405	416.031556764009	419.142225435646	304.488753560554	175.986846240292	175.271603573384	244.033019161572	226.30328323961	242.623221623407	348.54515075667
CG5543	366.479740936735	445.031638968083	498.060149016152	539.300166175568	485.82394311859	507.07199685689	379.628768318345	393.686986487908	458.184444140095	410.503630062549	557.517190113362	350.723557948899
CG5557	426.506595055683	417.217161532578	502.366144540787	298.68932280493	415.331841568049	400.255377664277	417.340235369836	512.332379676044	483.08577262597	315.772023125038	351.029341923228	296.263378143169
CG5558	755.074638654135	691.388439111129	826.751140729981	650.716024682168	607.756226881687	531.627541498871	681.320504730275	970.735035175663	796.842511547991	631.544046250076	614.301348365649	487.963211059338
CG5569	181.660216412606	182.780851719034	229.653094647217	161.197412307422	163.846506306662	180.483253118554	221.240606702082	156.396200111635	156.878369461011	178.937479770855	170.352474756861	137.239653110439
CG5576	236.948108364268	174.833858166033	221.041103597946	206.237865746261	188.614001446041	243.099891955604	211.184215488351	194.147007035133	219.131690675698	163.148878614603	268.434202647174	237.446383952981
CG5588	442.303135613301	355.627961496816	368.880283277092	405.364080949548	435.336356872932	383.06649641489	372.086474908047	275.041593299771	338.658067407896	426.292231218801	206.487848190134	333.296300411065
CG5591	496.011373509202	580.130529369108	572.697404776497	491.889162555738	540.121913231844	473.922011590217	465.108093635059	520.421838302508	547.829226689244	499.972369947977	459.435462223048	389.934887409024
CG5595	372.798357159782	369.535200214569	367.444951435547	378.102753868145	365.796851289291	476.377566054415	437.453017797298	458.402655499618	448.223912745745	499.972369947977	366.515930537488	418.254180908004
CG5629	217.992259695127	172.847109777782	193.769798608589	138.677185588003	133.363435365887	165.749926333366	153.359966009398	107.859448352851	189.250096492648	149.991710984393	121.311610811704	182.986204147252
CG5634	543.400995182055	570.196787427856	502.366144540787	549.967641990029	630.618530087267	538.994204891465	527.960538720877	442.223738246691	585.181219418056	502.603803474019	374.259224844618	490.141618251567
CG5639	151.646789353132	288.078516296304	222.476435439491	35.5582527148726	101.927768458214	628.621942834692	319.290421035959	312.792400223269	122.016509580786	626.281179197992	405.232402073138	148.131689071585
CG5641	159.545059631941	139.072387177526	219.605771756401	171.864888121884	187.661405479141	189.077693743247	85.4793253167135	199.539979452775	176.799432249711	163.148878614603	154.865886142601	148.131689071585
CG5645	432.82521127873	512.581084168595	551.167427153321	497.815538008216	474.392791515799	481.288674982811	460.079898028193	388.294014070265	488.066038323145	402.609329484423	428.462284994528	413.897366523545
CG5658	398.072822051971	357.614709885067	338.738314604645	317.653724252862	304.830709407743	277.477654454376	319.290421035959	320.881858849733	328.697536013546	265.77478613024	198.744553883004	235.267976760752
CG5659	189.558486691415	214.56882593104	190.899134925499	100.748382692139	112.406324094105	143.649936155584	158.388161616263	134.824310441064	134.467173823723	134.203109828141	152.284788040224	111.098766803688
CG5660	47.3896216728537	87.4169290830163	71.7665920772553	66.3754050677622	52.3927781794557	65.0721933012474	80.451129709848	70.1086414293534	74.7039854576242	73.6801387291755	41.2975696380268	52.2817726135005
CG5663	338.045967933023	246.356800143046	278.454377259751	209.793691017748	239.101587691698	216.088792849425	407.283844156105	312.792400223269	204.190893584173	276.300520234408	224.555534906771	165.558946609418
