gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3
CG6094	186.399178579891	222.515819484041	192.334466767044	184.902914117338	144.794586968678	168.205480797564	196.099628667754	307.399427805626	234.072487767222	189.463213875023	216.812240599641	304.977006912086	197.161092272451	162.564063074856	183.435751627992	189.876245364786	202.349957506509	249.001122420444	119.765330402605	256.620995065248	210.944680594596	357.595764476834	300.409246038456	346.388972972298
CG6097	398.072822051971	607.945006804613	436.340879829712	305.800973347904	369.607235156888	426.038699538356	389.685159532076	382.901041652622	368.539661590946	515.760971104228	356.191538127981	287.549749374253	2801.59552083919	2840.59310215012	2721.70033891413	3306.08050752803	2954.30937959503	3321.29189443885	2835.62032276757	2311.32288122956	2305.32400935523	2922.0209458408	2252.24855499869	2329.54385877316
CG6098	211.67364347208	222.515819484041	157.886502569962	222.831717013202	230.528223989605	230.822119634614	170.958650633427	194.147007035133	119.526376732199	315.772023125038	263.272006442421	392.113294601253	261.821450490836	211.7610821633	192.276028814883	335.075727114328	377.719920678817	310.293706400861	172.602976168461	204.603225795265	199.225531672674	624.137051887808	430.09411181462	450.929789139613
CG6099	142.168865018561	119.204903295022	149.274511520691	82.9692563347027	76.2076773519356	100.677733032119	158.388161616263	97.0735035175663	129.486908126549	142.097410406267	123.89270891408	74.0658445357923	192.921068782721	117.645045646278	82.877598627105	117.276504490015	148.389968838107	107.26202196573	95.1077623785395	107.503389824631	130.584802272845	99.3321567991206	80.4374483928105	156.031068906441
CG6105	538.66203301477	584.104026145609	499.495480857697	399.437705497069	350.555315818904	266.427659365485	608.411668430725	746.926679843496	527.908163900544	489.446635843809	332.961655206591	448.751881599212	255.461415256241	361.491140258562	271.838523496904	402.090872537193	476.196899998651	356.263144386174	257.143209393829	270.49240020391	284.607902389534	620.825979994504	500.682076730759	611.641790113247
CG6115	387.015243661638	323.83998728481	440.646875354348	263.131070090057	288.636577970456	105.588841960515	422.368430976702	609.40588319361	565.260156629356	273.669086708366	80.0140411736769	130.704431533751	103.880575498388	85.5600331972929	76.2473907369366	156.368672653353	107.919977336805	88.1080894718495	114.48156582602	121.374794963293	167.416413170314	94.3655489591646	119.835382299493	98.2995734110576
CG6116	195.877102914462	202.648335601538	133.485861263695	193.199839750808	197.187365148133	276.249877222277	294.149443001632	223.808355332167	144.427705218073	249.986184973988	273.596398851928	368.150815486732	130.380722309202	79.1430307074959	113.818568781224	134.030290845731	114.664975920355	126.41595445961	66.92768463675	114.439092393962	107.146504429001	147.342699252029	119.835382299493	159.151690284569
CG6128	75.8233946765658	97.3506710242681	50.2366144540787	84.1545314251985	150.510162770073	94.5388468716236	70.394738496117	94.377017308745	59.7631883660993	94.7316069375113	54.2030601499102	74.0658445357923	148.400822140555	186.093072204112	217.691825727196	240.137604431935	161.879966005207	122.585167960834	188.454269898217	110.971241109296	154.023100116689	132.442875732161	129.684865776164	146.669204772054
CG6144	205.355027249032	208.608580766289	146.403847837601	180.161813755354	156.225738571468	115.411059817307	251.409780343275	264.255648464486	161.858635158186	165.780312140645	129.054905118834	113.277173995918	172.780957206503	158.286061414992	150.28471217715	145.199481749542	106.570977620095	103.431235466954	181.40925046277	195.933597583601	247.776291492065	148.998235198681	154.308574467841	157.591379595505
CG6145	786.66771976937	580.130529369108	882.72908255024	632.936898324732	732.546298545481	874.177389254494	678.806406926842	817.035321272849	727.118791787542	755.221421974049	805.302607941523	605.597199439714	221.541227338399	239.56809295242	214.376721782112	240.137604431935	223.93395297387	180.046965442475	167.319211591875	216.740705291594	284.607902389534	193.697705758285	188.781766636188	248.089399561241
CG6147	101.097859568754	113.244658130271	159.321834411507	131.565535045029	108.595940226508	142.422158923485	115.648498957906	83.5910724734598	169.329033703948	94.7316069375113	100.66282599269	139.418060302668	122.960681202174	77.0040298775636	102.76822229761	134.030290845731	62.0539869686627	88.1080894718495	96.8690172374013	84.962356474305	103.798176165595	72.8435816526884	60.7384814394692	62.4124275625763
CG6148	549.719611405102	665.560710063874	556.908754519501	352.026701877239	436.288952839831	513.210883017385	688.862798140573	744.230193634675	719.648393241779	573.652508677152	472.340952734932	461.822324752587	262.881456363268	329.406127809578	281.783835332157	206.630031720502	210.443955806769	249.001122420444	253.620699676105	261.822771992246	299.675379574863	97.6766208524686	128.043285196719	141.988272704861
CG6153	206.934681304794	210.595329154539	166.498493619232	173.05016321238	202.902940949529	225.911010706217	228.78290011238	199.539979452775	174.309299401123	189.463213875023	255.528712135291	304.977006912086	244.861356531915	243.846094612285	212.166652485389	290.398963499084	393.907917279337	340.93999839107	193.738034474803	249.685292495917	251.124619755472	632.414731621068	370.997210954596	449.369478450549
CG6155	587.631308743385	468.872619627087	588.486055033493	578.414244161928	581.083539808509	579.510853550732	608.411668430725	566.26210385247	597.631883660993	494.709502895893	593.652563546635	614.31082820863	667.803699632496	663.09025727902	661.915754368478	647.813072421034	620.539869686627	639.741345295603	616.439200601645	617.27752867046	559.17081998885	587.715261061463	431.735692394065	555.470605306929
CG6157	358.581470657926	343.707471167314	406.198911157265	387.584954592111	317.214456977432	298.349867400059	263.980269360439	288.524024343877	306.286340376259	247.354751447946	247.785417828161	381.221258640108	429.302378335176	363.630141088495	398.917508058465	307.152749854801	352.088926061326	356.263144386174	463.210027880664	428.27963365619	433.608510111114	264.885751464322	402.187241964053	293.338409544108
CG6159	508.648605955296	609.931755192864	614.322028181305	609.231396514817	466.772023780606	502.160887928494	457.56580022476	587.83399352304	605.102282206756	489.446635843809	428.462284994528	416.075773715775	371.002055351387	363.630141088495	552.5173241807	362.998704373855	370.974922095266	291.139773906981	466.732537598388	367.592236174544	430.260181847708	473.483280742475	405.470403122943	374.474565375458
CG6171	537.082378959008	528.475071274598	571.262072934952	728.944180654888	728.735914677884	633.533051763088	580.756592592965	582.441021105398	562.770023780769	557.8639075209	745.937351586859	625.202864169776	224.721244955697	218.178084653097	240.897553342785	301.568154402895	253.611946741491	271.985841413101	227.201876793178	221.942482218593	204.248024067784	334.418261223706	336.524018786248	213.762564401824
CG6173	849.853881999842	758.937884311641	793.738508374444	705.238678844973	690.632076001917	717.021903545821	796.969003688181	903.32287995513	776.921448759291	694.698450875083	627.206838877532	562.02905559513	210.941168614074	143.313055605466	213.27168713375	145.199481749542	201.000957789799	195.370111437579	237.769405946349	140.447977028953	254.472948018878	91.0544770658605	87.003770710591	188.797593376793
CG6175	176.92125424532	143.045883954027	120.567874689789	163.567962488414	119.074495862399	132.599941066693	130.733085778503	140.217282858707	134.467173823723	84.2058728333434	113.568316504574	100.206730842543	904.185009184951	720.843279687193	807.780327952183	871.196890497252	1056.26677818398	976.850557187896	938.748839773362	991.805467414335	952.599390939089	736.713496260144	853.621901311459	828.5249758932
CG6179	189.558486691415	208.608580766289	225.347099122582	174.235438302876	191.471789346738	190.305470975346	231.296997915813	194.147007035133	204.190893584173	189.463213875023	193.582357678251	169.915760993877	271.361503342728	252.402097932014	350.295983530564	240.137604431935	302.175936543053	321.786065897189	436.791204997737	306.904838692897	304.697871969972	271.50789525093	318.466632412352	271.494059897207
CG6187	170.602638022273	101.324167800769	58.8486055033493	250.093044094604	231.480819956504	179.255475886455	145.817672599099	97.0735035175663	92.1349153977365	171.043179192729	265.853104544798	265.765677451961	107.060593115686	128.340049795939	148.074642880428	262.475986239557	232.02795127413	168.554605946147	125.049094979191	168.190787306277	157.371428380096	442.028097756087	385.771436169602	319.863691258203
CG6190	544.980649237817	645.69322618137	533.943445054779	555.894017442508	575.367964007114	529.171987034672	558.12971236207	474.581572752546	532.888429597719	631.544046250076	446.529971711165	409.540552139087	702.78389342277	787.152305415094	689.541620577513	675.736049680561	592.210875635716	532.479323329873	644.619278343434	676.231000509774	579.260789569288	526.460431035339	503.96523788965	496.178799122481
CG6191	216.412605639365	250.330296919547	281.325040942841	263.131070090057	270.537254599371	243.099891955604	216.212411095216	191.450520826311	234.072487767222	231.566150291694	193.582357678251	243.981605529669	1178.72653014498	1264.14949049	1362.50772142961	1139.25747218871	1245.12673852338	1425.0525775447	1146.57691311906	1361.13162923121	1372.81458799658	1173.77498617627	1117.91637460212	1109.38089992479
CG6192	262.222573256457	230.462813037043	169.369157302322	263.131070090057	253.390527195186	179.255475886455	175.986846240292	215.718896705703	134.467173823723	352.612092489626	191.001259575874	392.113294601253	374.182072968684	502.665195034096	369.081572552707	430.013849796721	469.451901415101	517.156177334769	390.998578667329	520.177692699826	457.046807954958	725.12474463358	584.40268628246	708.381052835241
CG6193	608.166811468288	546.355806768852	734.889902871094	578.414244161928	502.018074555876	523.033100874177	412.312039762971	668.728579787679	605.102282206756	484.183768791725	467.178756530178	575.099498748505	294.681632536244	288.765112040863	197.80120205669	234.553008980029	205.047956939929	210.693257432684	200.78305391025	168.190787306277	251.124619755472	160.586986825245	180.573863738962	190.357904065858
CG6195	489.692757286154	514.567832556846	556.908754519501	571.302593618953	476.297983449598	547.588645516158	490.249071669386	523.118324511329	602.612149358168	694.698450875083	547.192797703855	453.108695983671	350.861943775169	404.271156857209	457.484344421619	362.998704373855	362.880923795006	302.632133403309	394.521088385053	435.215336225521	468.76595687688	369.184516103398	361.147727477925	313.622448501946
CG6197	943.053471289788	774.831871417644	756.419880494271	855.768615337934	790.654652526332	816.47185934584	771.828025653854	889.840448911024	766.960917364941	723.644219661545	678.828800925066	832.151547431549	359.341990754629	310.155120340187	361.346330014178	318.321940758611	300.826936826343	352.432357887398	359.295991207816	327.711946400891	356.59696005277	259.919143624366	344.731921683474	296.459030922237
CG6198	402.811784219256	496.687097062593	502.366144540787	334.247575519802	391.516942395569	337.638738827227	389.685159532076	585.137507314219	557.789758083594	399.977895958381	361.353734332735	346.366743564441	378.422096458414	372.186144408224	428.753443564223	318.321940758611	249.564947591361	191.539324938803	429.746185562289	362.390459247546	431.934345979411	294.685398504058	241.312345178432	173.194486486149
CG6199	639.759892583524	669.534206840375	703.312602357102	559.449842713996	492.492114886884	498.477556232197	437.453017797298	609.40588319361	602.612149358168	426.292231218801	459.435462223048	533.709762096151	642.363558694115	656.673254789223	780.154461743148	435.598445248626	623.237869120048	429.048087862919	787.280921911243	653.689967159448	654.598175495929	783.068502766401	676.331198731387	606.960858046054
CG6204	205.355027249032	158.93987106003	172.239820985413	229.943367556176	186.708809512242	135.055495530891	218.726508898649	140.217282858707	126.996775277961	126.308809250015	98.0817278903137	115.455581188147	181.261004185963	181.815070544247	188.960924869799	240.137604431935	174.020963455598	114.923594963282	135.616624132362	164.722936021612	164.068084906908	170.520202505157	144.45909099117	162.272311662698
CG6205	845.114919832557	836.421071453406	829.621804413071	698.127028301999	703.968419538505	818.927413810038	819.595883919076	870.965045449275	893.957692642902	968.367537583449	887.897747217576	897.503763198425	572.403171113568	622.449241510306	495.055522465907	463.521422508154	505.874893766272	475.017525848232	487.86759590473	523.645543984492	580.934953700991	420.50613044961	436.6604341324	468.093206719322
CG6206	315.930811152358	385.429187320572	281.325040942841	472.924761107806	491.539518919985	713.338571849524	708.975580568035	668.728579787679	321.227137467784	581.546809255278	1035.02033905305	1087.02518892236	557.563088899513	462.024179265382	535.941804455279	943.796631372024	998.259790365444	1118.58965764261	611.155436025059	693.570256933102	478.810941667099	2211.79602472708	1241.03491806051	1321.58315363755
